task_id,task_name,video_id,step_idx,action,state_change,next_step_idx,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,canonical_order,next_canonical_order,is_in_order,task_goal,remaining_plan,plan_progress
71781,Make Taco Salad,gx1zrdD27eE,4,add meat,Meat is now added to the mixture.,7,stir,The contents are now stirred and combined.,63.06,66.06,81.58,84.25,4,7,True,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,gx1zrdD27eE,7,stir,The contents are now stirred and combined.,5,add tomato,Tomato is now added to the mixture.,81.58,84.25,101.35,102.35,7,5,False,Complete the task: Make Taco Salad.,(task complete),0.875
71781,Make Taco Salad,J6ZYt9Jv84s,4,add meat,Meat is now added to the mixture.,7,stir,The contents are now stirred and combined.,80.72,105.63,229.74,307.56,4,7,True,Complete the task: Make Taco Salad.,add tomato -> add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,J6ZYt9Jv84s,7,stir,The contents are now stirred and combined.,2,add taco,Taco is now added to the mixture.,229.74,307.56,307.38,313.23,7,2,False,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,J6ZYt9Jv84s,2,add taco,Taco is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,307.38,313.23,314.93,321.25,2,5,True,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,J6ZYt9Jv84s,5,add tomato,Tomato is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,314.93,321.25,403.16,409.19,5,6,True,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,J6ZYt9Jv84s,6,add cheese,Cheese is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,403.16,409.19,411.2,417.25,6,3,False,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,09VyuOiaYkg,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,111.9,121.61,132.06,137.32,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,09VyuOiaYkg,4,add meat,Meat is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,132.06,137.32,149.02,151.93,4,3,False,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,09VyuOiaYkg,3,add lettuce,Lettuce is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,149.02,151.93,152.48,154.25,3,5,True,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,jJTQo6CoBVs,7,stir,The contents are now stirred and combined.,3,add lettuce,Lettuce is now added to the mixture.,74.97,76.47,116.81,117.51,7,3,False,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,jJTQo6CoBVs,3,add lettuce,Lettuce is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,116.81,117.51,121.05,122.05,3,5,True,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,jJTQo6CoBVs,5,add tomato,Tomato is now added to the mixture.,1,add onion,Onion is now added to the mixture.,121.05,122.05,124.37,125.67,5,1,False,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,jJTQo6CoBVs,1,add onion,Onion is now added to the mixture.,7,stir,The contents are now stirred and combined.,124.37,125.67,125.78,127.98,1,7,True,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,jJTQo6CoBVs,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,125.78,127.98,131.36,133.86,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,jJTQo6CoBVs,4,add meat,Meat is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,131.36,133.86,148.69,150.89,4,3,False,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,jJTQo6CoBVs,3,add lettuce,Lettuce is now added to the mixture.,4,add meat,Meat is now added to the mixture.,148.69,150.89,151.04,154.04,3,4,True,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,jJTQo6CoBVs,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,151.04,154.04,154.35,155.55,4,6,True,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,yoHhe8nIDds,7,stir,The contents are now stirred and combined.,2,add taco,Taco is now added to the mixture.,11.07,16.88,17.05,21.07,7,2,False,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,yoHhe8nIDds,2,add taco,Taco is now added to the mixture.,4,add meat,Meat is now added to the mixture.,17.05,21.07,33.96,36.68,2,4,True,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,yoHhe8nIDds,4,add meat,Meat is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,33.96,36.68,49.88,50.98,4,3,False,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,yoHhe8nIDds,3,add lettuce,Lettuce is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,49.88,50.98,51.17,52.37,3,5,True,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,yoHhe8nIDds,5,add tomato,Tomato is now added to the mixture.,1,add onion,Onion is now added to the mixture.,51.17,52.37,52.39,53.79,5,1,False,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,yoHhe8nIDds,1,add onion,Onion is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,52.39,53.79,61.92,64.78,1,6,True,Complete the task: Make Taco Salad.,add tortilla,0.75
71781,Make Taco Salad,yoHhe8nIDds,6,add cheese,Cheese is now added to the mixture.,8,add tortilla,Tortilla is now added to the mixture.,61.92,64.78,68.1,70.55,6,8,True,Complete the task: Make Taco Salad.,add tortilla,0.875
71781,Make Taco Salad,yoHhe8nIDds,8,add tortilla,Tortilla is now added to the mixture.,7,stir,The contents are now stirred and combined.,68.1,70.55,73.2,76.51,8,7,False,Complete the task: Make Taco Salad.,(task complete),1.0
71781,Make Taco Salad,9WI-pX6jTSA,5,add tomato,Tomato is now added to the mixture.,1,add onion,Onion is now added to the mixture.,150.83,155.83,164.7,173.7,5,1,False,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,9WI-pX6jTSA,1,add onion,Onion is now added to the mixture.,7,stir,The contents are now stirred and combined.,164.7,173.7,204.08,210.88,1,7,True,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.25
71781,Make Taco Salad,9WI-pX6jTSA,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,204.08,210.88,221.18,223.58,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,9WI-pX6jTSA,4,add meat,Meat is now added to the mixture.,2,add taco,Taco is now added to the mixture.,221.18,223.58,231.08,233.19,4,2,False,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,9WI-pX6jTSA,2,add taco,Taco is now added to the mixture.,7,stir,The contents are now stirred and combined.,231.08,233.19,236.37,251.04,2,7,True,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,9WI-pX6jTSA,7,stir,The contents are now stirred and combined.,7,stir,The contents are now stirred and combined.,236.37,251.04,255.28,260.68,7,7,True,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,9WI-pX6jTSA,7,stir,The contents are now stirred and combined.,3,add lettuce,Lettuce is now added to the mixture.,255.28,260.68,286.06,291.06,7,3,False,Complete the task: Make Taco Salad.,add tortilla,0.625
71781,Make Taco Salad,9WI-pX6jTSA,3,add lettuce,Lettuce is now added to the mixture.,4,add meat,Meat is now added to the mixture.,286.06,291.06,307.24,327.14,3,4,True,Complete the task: Make Taco Salad.,add tortilla,0.75
71781,Make Taco Salad,9WI-pX6jTSA,4,add meat,Meat is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,307.24,327.14,347.52,349.3,4,3,False,Complete the task: Make Taco Salad.,add tortilla,0.75
71781,Make Taco Salad,9WI-pX6jTSA,3,add lettuce,Lettuce is now added to the mixture.,4,add meat,Meat is now added to the mixture.,347.52,349.3,354.23,356.03,3,4,True,Complete the task: Make Taco Salad.,add tortilla,0.75
71781,Make Taco Salad,9WI-pX6jTSA,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,354.23,356.03,357.22,360.12,4,6,True,Complete the task: Make Taco Salad.,add tortilla,0.75
71781,Make Taco Salad,Hg5fURRmWLY,7,stir,The contents are now stirred and combined.,7,stir,The contents are now stirred and combined.,23.57,39.79,61.76,70.84,7,7,True,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,Hg5fURRmWLY,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,61.76,70.84,112.95,123.14,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,Hg5fURRmWLY,4,add meat,Meat is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,112.95,123.14,155.68,162.08,4,5,True,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,Hg5fURRmWLY,5,add tomato,Tomato is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,155.68,162.08,189.14,230.58,5,3,False,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,qxA4Nr8N4EY,5,add tomato,Tomato is now added to the mixture.,4,add meat,Meat is now added to the mixture.,80.17,83.17,83.33,88.03,5,4,False,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,qxA4Nr8N4EY,4,add meat,Meat is now added to the mixture.,4,add meat,Meat is now added to the mixture.,83.33,88.03,94.23,95.63,4,4,True,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.25
71781,Make Taco Salad,qxA4Nr8N4EY,4,add meat,Meat is now added to the mixture.,8,add tortilla,Tortilla is now added to the mixture.,94.23,95.63,96.04,98.34,4,8,True,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.25
71781,Make Taco Salad,qxA4Nr8N4EY,8,add tortilla,Tortilla is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,96.04,98.34,130.09,131.79,8,6,False,Complete the task: Make Taco Salad.,(task complete),0.375
71781,Make Taco Salad,qxA4Nr8N4EY,6,add cheese,Cheese is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,130.09,131.79,133.86,136.16,6,3,False,Complete the task: Make Taco Salad.,(task complete),0.5
71781,Make Taco Salad,qxA4Nr8N4EY,3,add lettuce,Lettuce is now added to the mixture.,1,add onion,Onion is now added to the mixture.,133.86,136.16,148.92,149.83,3,1,False,Complete the task: Make Taco Salad.,(task complete),0.625
71781,Make Taco Salad,qxA4Nr8N4EY,1,add onion,Onion is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,148.92,149.83,149.81,151.41,1,5,True,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,qxA4Nr8N4EY,5,add tomato,Tomato is now added to the mixture.,4,add meat,Meat is now added to the mixture.,149.81,151.41,158.63,161.63,5,4,False,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,qxA4Nr8N4EY,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,158.63,161.63,197.74,200.74,4,6,True,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,EA-DV0pzkWU,4,add meat,Meat is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,253.12,253.52,253.41,253.81,4,5,True,Complete the task: Make Taco Salad.,add tomato -> add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,EA-DV0pzkWU,5,add tomato,Tomato is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,253.41,253.81,253.76,254.96,5,3,False,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.25
71781,Make Taco Salad,e3PhfScILDA,3,add lettuce,Lettuce is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,131.28,132.18,171.41,172.43,3,5,True,Complete the task: Make Taco Salad.,add meat -> add tomato -> add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,Wv3W2PR3ess,5,add tomato,Tomato is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,186.81,191.81,195.84,200.84,5,3,False,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,Wv3W2PR3ess,3,add lettuce,Lettuce is now added to the mixture.,4,add meat,Meat is now added to the mixture.,195.84,200.84,311.55,317.03,3,4,True,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.25
71781,Make Taco Salad,Wv3W2PR3ess,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,311.55,317.03,321.2,327.71,4,6,True,Complete the task: Make Taco Salad.,add cheese -> stir -> add tortilla,0.375
71781,Make Taco Salad,Wv3W2PR3ess,6,add cheese,Cheese is now added to the mixture.,8,add tortilla,Tortilla is now added to the mixture.,321.2,327.71,350.97,367.32,6,8,True,Complete the task: Make Taco Salad.,stir -> add tortilla,0.5
71781,Make Taco Salad,Wv3W2PR3ess,8,add tortilla,Tortilla is now added to the mixture.,7,stir,The contents are now stirred and combined.,350.97,367.32,378.18,381.78,8,7,False,Complete the task: Make Taco Salad.,(task complete),0.625
71781,Make Taco Salad,Wv3W2PR3ess,7,stir,The contents are now stirred and combined.,7,stir,The contents are now stirred and combined.,378.18,381.78,392.11,408.61,7,7,True,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,2ZI5jQORbyc,8,add tortilla,Tortilla is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,233.22,240.22,253.52,263.52,8,6,False,Complete the task: Make Taco Salad.,(task complete),0.125
71781,Make Taco Salad,2ZI5jQORbyc,6,add cheese,Cheese is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,253.52,263.52,267.92,294.4,6,3,False,Complete the task: Make Taco Salad.,(task complete),0.25
71781,Make Taco Salad,2ZI5jQORbyc,3,add lettuce,Lettuce is now added to the mixture.,4,add meat,Meat is now added to the mixture.,267.92,294.4,305.19,323.69,3,4,True,Complete the task: Make Taco Salad.,(task complete),0.375
71781,Make Taco Salad,2ZI5jQORbyc,4,add meat,Meat is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,305.19,323.69,341.98,354.98,4,5,True,Complete the task: Make Taco Salad.,(task complete),0.5
71781,Make Taco Salad,pcCzdhburJs,2,add taco,Taco is now added to the mixture.,7,stir,The contents are now stirred and combined.,22.92,27.62,37.16,49.66,2,7,True,Complete the task: Make Taco Salad.,add lettuce -> add meat -> add tomato -> add cheese -> stir -> add tortilla,0.125
71781,Make Taco Salad,pcCzdhburJs,7,stir,The contents are now stirred and combined.,7,stir,The contents are now stirred and combined.,37.16,49.66,53.66,58.76,7,7,True,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,pcCzdhburJs,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,53.66,58.76,88.98,96.78,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,pcCzdhburJs,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,88.98,96.78,98.17,104.37,4,6,True,Complete the task: Make Taco Salad.,add tortilla,0.375
71781,Make Taco Salad,pcCzdhburJs,6,add cheese,Cheese is now added to the mixture.,8,add tortilla,Tortilla is now added to the mixture.,98.17,104.37,157.4,161.6,6,8,True,Complete the task: Make Taco Salad.,add tortilla,0.5
71781,Make Taco Salad,pcCzdhburJs,8,add tortilla,Tortilla is now added to the mixture.,3,add lettuce,Lettuce is now added to the mixture.,157.4,161.6,161.54,168.44,8,3,False,Complete the task: Make Taco Salad.,(task complete),0.625
71781,Make Taco Salad,pcCzdhburJs,3,add lettuce,Lettuce is now added to the mixture.,5,add tomato,Tomato is now added to the mixture.,161.54,168.44,175.62,180.12,3,5,True,Complete the task: Make Taco Salad.,(task complete),0.75
71781,Make Taco Salad,pcCzdhburJs,5,add tomato,Tomato is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,175.62,180.12,182.91,186.41,5,6,True,Complete the task: Make Taco Salad.,(task complete),0.875
71781,Make Taco Salad,rppzlzo4JD4,7,stir,The contents are now stirred and combined.,7,stir,The contents are now stirred and combined.,40.77,44.54,51.97,53.83,7,7,True,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,rppzlzo4JD4,7,stir,The contents are now stirred and combined.,2,add taco,Taco is now added to the mixture.,51.97,53.83,53.83,56.21,7,2,False,Complete the task: Make Taco Salad.,add tortilla,0.125
71781,Make Taco Salad,rppzlzo4JD4,2,add taco,Taco is now added to the mixture.,7,stir,The contents are now stirred and combined.,53.83,56.21,58.7,62.14,2,7,True,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,rppzlzo4JD4,7,stir,The contents are now stirred and combined.,4,add meat,Meat is now added to the mixture.,58.7,62.14,67.69,69.51,7,4,False,Complete the task: Make Taco Salad.,add tortilla,0.25
71781,Make Taco Salad,rppzlzo4JD4,4,add meat,Meat is now added to the mixture.,6,add cheese,Cheese is now added to the mixture.,67.69,69.51,69.78,71.39,4,6,True,Complete the task: Make Taco Salad.,add tortilla,0.375
