task_id,task_name,video_id,transition_id,seg_pos,next_seg_pos,step_idx,action_id,action,state_change,next_step_idx,next_action_id,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,roi_start,roi_end,canonical_order,next_canonical_order,is_canonical_next,is_time_ordered,task_goal,remaining_plan,plan_progress
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_3,3,4,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,10.0,13.0,14.0,17.0,0.0,87.27315382508839,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,14.0,17.0,23.0,29.0,0.0,87.27315382508839,4,6,True,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_5,5,6,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,1,148,do the first layup,The state changes: do the first layup is performed.,23.0,29.0,33.0,35.0,0.0,87.27315382508839,6,1,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_6,6,7,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,33.0,35.0,36.0,40.0,0.0,87.27315382508839,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_7,7,8,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,36.0,40.0,41.0,44.0,0.0,87.27315382508839,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_8,8,9,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,41.0,44.0,46.0,50.0,0.0,87.27315382508839,3,5,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_9,9,10,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,46.0,50.0,51.0,60.0,0.0,87.27315382508839,5,4,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_10,10,11,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,51.0,60.0,70.0,75.0,0.0,87.27315382508839,4,2,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,Bqn83S7wD1Q,103_Bqn83S7wD1Q_11,11,12,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,70.0,75.0,76.0,78.0,0.0,87.27315382508839,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,0.0,3.0,4.0,9.0,0.0,45.29702631070073,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,4.0,9.0,10.0,12.0,0.0,45.29702631070073,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,10.0,12.0,13.0,15.0,0.0,45.29702631070073,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_3,3,4,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,13.0,15.0,16.0,18.0,0.0,45.29702631070073,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_4,4,5,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,16.0,18.0,19.0,23.0,0.0,45.29702631070073,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_5,5,6,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,19.0,23.0,35.0,40.0,0.0,45.29702631070073,4,3,False,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the second time -> dribble and lay up,0.667
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_6,6,7,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,35.0,40.0,41.0,42.0,0.0,45.29702631070073,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the second time -> dribble and lay up,0.667
103,AttendNBASkillsChallenge,DG9Oge1J9W8,103_DG9Oge1J9W8_7,7,8,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,41.0,42.0,43.0,45.0,0.0,45.29702631070073,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the second time -> dribble and lay up,0.667
103,AttendNBASkillsChallenge,DIpA4oH8MLs,103_DIpA4oH8MLs_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,5.0,9.0,10.0,12.0,0.6576650026432631,43.09004227416635,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,DIpA4oH8MLs,103_DIpA4oH8MLs_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,1,148,do the first layup,The state changes: do the first layup is performed.,10.0,12.0,13.0,19.0,0.6576650026432631,43.09004227416635,3,1,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DIpA4oH8MLs,103_DIpA4oH8MLs_2,2,3,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,13.0,19.0,20.0,21.0,0.6576650026432631,43.09004227416635,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DIpA4oH8MLs,103_DIpA4oH8MLs_3,3,4,2,149,dribble in the field,The state changes: dribble in the field is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,20.0,21.0,22.0,25.0,0.6576650026432631,43.09004227416635,2,4,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,DIpA4oH8MLs,103_DIpA4oH8MLs_4,4,5,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,22.0,25.0,39.0,41.0,0.6576650026432631,43.09004227416635,4,4,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the second time -> dribble and lay up,0.667
103,AttendNBASkillsChallenge,Dn9ZyZ_vobU,103_Dn9ZyZ_vobU_0,0,1,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,6.0,11.0,11.5,13.5,1.7022435785404513,43.02294574415719,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,Dn9ZyZ_vobU,103_Dn9ZyZ_vobU_1,1,2,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,11.5,13.5,14.0,17.0,1.7022435785404513,43.02294574415719,3,2,False,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,Dn9ZyZ_vobU,103_Dn9ZyZ_vobU_2,2,3,2,149,dribble in the field,The state changes: dribble in the field is performed.,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,14.0,17.0,17.5,23.0,1.7022435785404513,43.02294574415719,2,6,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,Dn9ZyZ_vobU,103_Dn9ZyZ_vobU_3,3,4,6,153,dribble and lay up,The state changes: dribble and lay up is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,17.5,23.0,23.5,35.5,1.7022435785404513,43.02294574415719,6,4,False,True,Complete the task: Attend NBA Skills Challenge.,(task complete),1.0
103,AttendNBASkillsChallenge,FEWtTbRkRbc,103_FEWtTbRkRbc_0,0,1,1,148,do the first layup,The state changes: do the first layup is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,0.0,3.0,4.0,12.0,0.0,45.603333,1,2,True,True,Complete the task: Attend NBA Skills Challenge.,dribble in the field -> pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.167
103,AttendNBASkillsChallenge,FEWtTbRkRbc,103_FEWtTbRkRbc_1,1,2,2,149,dribble in the field,The state changes: dribble in the field is performed.,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,4.0,12.0,13.0,15.0,0.0,45.603333,2,3,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the first time -> shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.333
103,AttendNBASkillsChallenge,FEWtTbRkRbc,103_FEWtTbRkRbc_2,2,3,3,150,pass the basketball into the hole at the first time,The state changes: pass the basketball into the hole at the first time is performed.,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,13.0,15.0,16.0,27.0,0.0,45.603333,3,4,True,True,Complete the task: Attend NBA Skills Challenge.,shoot towards the basket -> pass the basketball into the hole at the second time -> dribble and lay up,0.5
103,AttendNBASkillsChallenge,FEWtTbRkRbc,103_FEWtTbRkRbc_3,3,4,4,151,shoot towards the basket,The state changes: shoot towards the basket is performed.,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,16.0,27.0,28.0,33.0,0.0,45.603333,4,5,True,True,Complete the task: Attend NBA Skills Challenge.,pass the basketball into the hole at the second time -> dribble and lay up,0.667
103,AttendNBASkillsChallenge,FEWtTbRkRbc,103_FEWtTbRkRbc_4,4,5,5,152,pass the basketball into the hole at the second time,The state changes: pass the basketball into the hole at the second time is performed.,2,149,dribble in the field,The state changes: dribble in the field is performed.,28.0,33.0,34.0,37.0,0.0,45.603333,5,2,False,True,Complete the task: Attend NBA Skills Challenge.,dribble and lay up,0.833
